#{"t_start": 1770572360.01943, "env_id": "None"}
r,l,t
-13.002245,1,50.946893
-8.302647,1,50.946906
-13.632747,1,50.955763
-13.450498,1,50.964414
-48.916122,4,50.973366
-16.390886,1,50.973392
-9.39462,1,50.982414
-88.4309,8,51.000826
-179.44382,15,51.009612
-7.9645615,1,51.018397
-90.37757,7,51.018419
-8.758607,1,51.026865
-8.161152,1,51.034685
-7.8802376,1,51.043627
-100.82468,11,51.073379
-155.20773,14,51.081172
-8.673966,1,51.097355
-8.235723,1,51.106015
-17.392586,1,51.114253
-8.573028,1,51.123443
-7.8333898,1,51.132138
-233.31058,23,51.132174
-17.56142,2,51.145966
-34.57056,4,51.159562
-224.3534,18,51.159593
-143.92725,12,51.171853
-63.562023,5,51.180535
-36.74773,4,51.189372
-8.126274,1,51.198256
-57.438126,5,51.198286
-97.19682,7,51.218852
-12.498386,1,51.228518
-82.29563,6,51.255247
-167.1366,14,51.264524
-8.370621,1,51.273462
-129.64937,14,51.282489
-12.766467,1,51.282519
-7.834142,1,51.292277
-8.11096,1,51.300242
-6.9430923,1,51.310465
-213.80994,18,51.31931
-7.9653645,1,51.319329
-11.836504,1,51.328291
-8.926519,1,51.328326
-8.11189,1,51.336983
-15.563311,2,51.345693
-8.570285,1,51.345726
-7.531235,1,51.354323
-8.109526,1,51.363193
-148.79291,12,51.363228
-116.311905,10,51.373656
-9.513479,1,51.373685
-8.337449,1,51.373695
-13.602522,1,51.383592
-10.509402,1,51.383626
-8.225102,1,51.383634
-17.360487,1,51.392974
-8.537859,1,51.393004
-7.9736023,1,51.401623
-107.62758,9,51.417384
-7.228065,1,51.42669
-8.981356,1,51.435981
-85.710434,8,51.4441
-92.790764,8,51.45278
-12.290904,1,51.452797
-24.335909,2,51.464517
-13.322887,1,51.472937
-52.31528,5,51.485341
-137.38168,13,51.493303
-43.509163,4,51.500968
-15.705978,2,51.511691
-8.369557,1,51.52065
-8.406398,1,51.530082
-8.891028,1,51.538864
-43.5949,5,51.548057
-155.8487,14,51.548088
-102.961494,9,51.562326
-8.641149,1,51.571065
-71.0683,7,51.586868
-56.008938,5,51.598039
-13.093976,1,51.606602
-97.363716,9,51.606633
-106.84007,10,51.61517
-49.77294,6,51.626196
-39.807438,4,51.635393
-9.95151,1,51.635414
-18.171255,1,51.644426
-44.522793,6,51.668452
-121.42919,11,51.668474
-7.3634706,1,51.67624
-12.555057,1,51.676255
-106.25792,8,51.676262
-20.792522,1,51.684241
-10.263508,1,51.692807
-22.621363,3,51.701493
-144.08658,14,51.701506
-29.599941,3,51.701512
-21.157887,2,51.709802
-10.2057495,1,51.709816
-9.112665,1,51.717949
-6.7130423,1,51.717958
-22.873884,2,51.717964
-7.4463286,1,51.72634
-9.187899,1,51.726357
-26.640152,1,51.734646
-7.9644823,1,51.743416
-91.99193,9,51.761274
-11.584799,1,51.769199
-7.887626,1,51.777862
-112.87394,11,51.790203
-80.362114,8,51.790229
-36.195896,2,51.802728
-7.9556613,1,51.811387
-30.39928,3,51.811422
-180.95206,14,51.819432
-90.73389,7,51.827273
-65.322716,6,51.845273
-83.40573,6,51.853916
-8.891896,1,51.853933
-83.96152,6,51.862058
-7.412499,1,51.862073
-11.558495,1,51.871201
-8.740496,1,51.871214
-178.1103,16,51.899492
-7.454954,1,51.907703
-74.2635,6,51.933727
-165.82196,16,51.933765
-13.407556,1,51.946601
-8.092408,1,51.946635
-16.165218,1,51.95488
-199.81985,17,51.963075
-24.970604,3,51.971068
-320.03397,24,51.996006
-85.13488,7,52.004797
-17.701223,2,52.013812
-12.9090805,1,52.013828
-8.533816,1,52.0218
-121.30918,11,52.021811
-19.014263,2,52.029585
-9.170477,1,52.029599
-151.2022,16,52.050125
-12.514129,1,52.058532
-105.42055,10,52.07446
-165.66277,11,52.08353
-9.272781,1,52.092501
-7.330708,1,52.101109
-199.19995,16,52.112337
-125.02568,11,52.123322
-38.943413,3,52.131701
-95.96489,8,52.131716
-54.56818,6,52.140356
-42.716766,4,52.154699
-41.55967,3,52.154717
-91.41341,9,52.17037
-57.654682,4,52.170389
-88.32954,9,52.178285
-21.36196,2,52.185652
-62.689434,7,52.193268
-73.82089,8,52.228033
-13.801447,1,52.236824
-161.25488,13,52.248724
-13.275373,1,52.258229
-195.34174,15,52.258248
-148.16919,13,52.258255
-30.984024,3,52.258261
-10.470898,1,52.266854
-11.231025,1,52.266872
-27.695005,3,52.281212
-59.06879,5,52.300734
-19.535118,1,52.308716
-108.89135,10,52.30873
-121.85728,10,52.317063
-12.668443,1,52.325791
-8.705462,1,52.334544
-21.182476,3,52.334565
-9.079412,1,52.343949
-18.596281,1,52.344003
-188.02744,15,52.358955
-12.887971,1,52.359003
-12.433396,1,52.359011
-11.645461,1,52.368235
-9.408697,1,52.368257
-9.623701,1,52.368264
-70.27061,7,52.37739
-11.080401,1,52.385823
-25.62417,2,52.397033
-86.52967,7,52.412005
-16.429636,1,52.420035
-72.93249,8,52.438157
-187.02112,14,52.449308
-28.387194,2,52.459971
-189.23526,17,52.468714
-9.877813,1,52.476713
-13.253897,1,52.484543
-132.3225,12,52.492631
-8.152651,1,52.500016
-90.35349,9,52.517807
-154.81581,13,52.517821
-11.849881,1,52.526903
-155.78757,11,52.545524
-13.585073,1,52.554056
-125.88303,11,52.562496
-8.334044,1,52.570575
-68.55776,7,52.570589
-10.71278,1,52.579014
-13.2859535,1,52.587983
-26.08631,2,52.588001
-49.89513,4,52.58801
-10.54633,1,52.597229
-15.712485,2,52.606018
-135.22435,13,52.615466
-83.03326,7,52.64113
-147.40463,12,52.656181
-13.734312,1,52.664909
-129.67897,12,52.676699
-8.194361,1,52.684449
-52.6232,4,52.692733
-8.625554,1,52.692749
-93.025764,9,52.700202
-219.07121,19,52.711479
-38.25748,3,52.719386
-11.836245,1,52.72796
-12.851009,1,52.735775
-29.197788,3,52.750651
-113.22254,10,52.758768
-11.20337,1,52.758785
-7.932173,1,52.768085
-127.22676,11,52.768101
-93.513,8,52.768109
-11.4134445,1,52.777097
-9.0527,1,52.777109
-9.466106,1,52.785798
-11.471872,1,52.785819
-28.621706,2,52.785828
-13.719663,1,52.794694
-61.803455,5,52.803149
-27.344818,3,52.815682
-31.44556,3,52.832674
-67.09809,7,52.832696
-7.8948326,1,52.840478
-8.179013,1,52.840493
-7.4765635,1,52.848126
-156.08577,13,52.865931
-7.9735017,1,52.873599
-128.94063,13,52.882132
-7.9671836,1,52.889975
-99.28359,8,52.889989
-30.27566,3,52.898147
-50.71261,4,52.912986
-8.539805,1,52.922175
-11.917301,1,52.929675
-76.70925,7,52.938418
-223.1329,19,52.961302
-67.42781,6,52.961341
-12.936171,1,52.97027
-13.834826,1,52.970292
-7.3423347,1,52.979372
-7.461118,1,52.987363
-30.614044,3,52.996443
-158.32672,16,53.00508
-9.837778,1,53.013062
-6.966508,1,53.021121
-79.84025,8,53.045667
-73.16506,6,53.054955
-9.090593,1,53.054978
-8.912542,1,53.063565
-24.067421,2,53.072376
-12.448644,1,53.08151
-127.72214,14,53.090718
-28.698765,3,53.090755
-8.698888,1,53.098848
-24.604982,2,53.108127
-8.418146,1,53.117599
-89.683014,7,53.132766
-11.752366,1,53.140872
-11.922688,1,53.148651
-358.5083,33,53.165721
-129.71976,11,53.174653
-39.394814,4,53.174669
-7.9862237,1,53.183116
-7.5458493,1,53.183135
-107.80236,10,53.183143
-17.14234,1,53.191128
-17.808807,2,53.199006
-51.446396,5,53.206854
-14.104292,1,53.214486
-27.873682,3,53.222091
-21.63744,1,53.230429
-79.67347,7,53.239427
-95.6773,9,53.266585
-9.778993,1,53.275353
-81.933846,8,53.275375
-9.676689,1,53.284242
-112.16976,10,53.294543
-30.59554,3,53.303535
-11.469834,1,53.303552
-13.053025,1,53.312202
-7.499383,1,53.312214
-8.558029,1,53.319537
-236.24852,20,53.327403
-13.630921,1,53.335212
-151.32327,14,53.36049
-47.413563,5,53.383432
-122.75413,11,53.383471
-8.422221,1,53.391815
-146.06898,16,53.399763
-13.2350445,1,53.408927
-13.382078,1,53.417086
-8.593259,1,53.431797
-210.9492,18,53.431826
-8.3700285,1,53.439965
-7.733593,1,53.451431
-7.1718574,1,53.459284
-8.582565,1,53.468653
-130.47176,13,53.505278
-139.92921,13,53.519992
-89.76592,9,53.520044
-10.896137,1,53.534093
-24.159931,1,53.534126
-62.18957,6,53.534134
-14.384592,1,53.548002
-31.938553,3,53.562283
-21.300016,2,53.56232
-19.592188,1,53.571124
-8.274449,1,53.571141
-14.903277,2,53.584783
-82.74691,7,53.593736
-50.909336,4,53.610167
-7.613194,1,53.618351
-175.87697,15,53.63062
-118.602234,9,53.630634
-77.30443,8,53.64293
-29.159729,3,53.651757
-8.430409,1,53.651809
-17.369108,2,53.665017
-97.96193,9,53.682515
-144.45573,11,53.711478
-15.215522,1,53.719829
-89.109055,8,53.733545
-118.56852,11,53.742968
-11.331902,1,53.751653
-12.747018,1,53.761305
-89.410576,9,53.778948
-48.632618,4,53.787265
-254.66373,20,53.795408
-41.850243,4,53.81172
-59.988056,4,53.820344
-17.398119,1,53.820356
-7.7978024,1,53.82894
-6.9168196,1,53.828954
-85.08148,9,53.842093
-39.803226,2,53.842108
-227.19662,16,53.850152
-8.173099,1,53.859158
-43.5687,4,53.870995
-71.537254,6,53.882513
-142.10071,9,53.891893
-42.912773,4,53.901837
-6.8330164,1,53.901876
-57.388763,6,53.901884
-11.095841,1,53.910431
-14.392739,1,53.918876
-22.285877,3,53.929946
-84.18387,8,53.957598
-136.187,10,53.957633
-28.62913,1,53.967603
-11.0846615,1,54.000421
-114.73916,10,54.031389
-50.34083,5,54.044235
-134.36566,10,54.060176
-14.843272,1,54.069044
-9.896864,1,54.079066
-7.8932714,1,54.087804
-19.017439,2,54.101653
-234.4358,23,54.114073
-7.2448554,1,54.122869
-8.4002285,1,54.131813
-133.63477,12,54.131841
-7.8988924,1,54.14162
-8.135845,1,54.150602
-39.442455,3,54.159776
-7.947276,1,54.170016
-127.053444,11,54.186532
-66.09457,6,54.198642
-7.861317,1,54.208971
-52.3171,7,54.220916
-8.849101,1,54.22888
-307.25504,28,54.242251
-8.508697,1,54.249989
-145.55215,11,54.280875
-111.13788,9,54.299726
-225.52559,17,54.299759
-13.740585,1,54.308612
-12.042444,1,54.308636
-13.701954,1,54.316118
-83.88668,8,54.327261
-8.423865,1,54.335785
-86.796295,7,54.35274
-9.484216,1,54.361087
-301.63934,23,54.37396
-11.4686365,1,54.382565
-125.32209,12,54.406209
-223.58005,15,54.40624
-89.5782,8,54.40625
-7.9903364,1,54.41552
-7.3189235,1,54.415534
-26.795818,2,54.42486
-15.448574,1,54.424878
-8.85837,1,54.434137
-46.20271,5,54.459999
-157.82599,15,54.476228
-15.43662,1,54.485206
-138.99527,11,54.493364
-86.73556,9,54.493392
-12.879961,1,54.503373
-12.448441,1,54.512587
-98.105736,9,54.525946
-34.433292,3,54.534718
-8.7049675,1,54.534734
-13.71089,1,54.545073
-78.31755,8,54.559194
-26.387434,2,54.559229
-8.071722,1,54.568342
-7.902857,1,54.568377
-20.01092,1,54.578011
-146.00879,13,54.593343
-15.528653,1,54.602325
-41.58929,4,54.611018
-106.631355,9,54.611038
-12.716059,1,54.619422
-11.054368,1,54.619436
-28.59603,3,54.628261
-8.886244,1,54.628276
-9.188489,1,54.628283
-116.749374,10,54.645697
-29.631636,3,54.645719
-16.030287,2,54.657369
-51.99497,6,54.666796
-98.141884,10,54.69615
-112.35152,9,54.704535
-160.24503,15,54.713254
-8.196933,1,54.713269
-10.249445,1,54.722133
-8.697931,1,54.722147
-8.012027,1,54.730814
-13.861217,1,54.730825
-22.92295,2,54.741696
-95.42522,8,54.753613
-28.998112,3,54.762316
-229.57968,16,54.762328
-15.938334,2,54.773524
-29.838537,3,54.788738
-12.919548,1,54.797384
-145.17924,12,54.816578
-49.89203,6,54.825311
-8.496734,1,54.825322
-11.83325,1,54.833495
-8.221848,1,54.843235
-174.11798,14,54.843263
-11.614773,1,54.851462
-245.25204,22,54.863173
-7.2638326,1,54.872407
-8.157135,1,54.881236
-77.93752,8,54.901232
-8.276649,1,54.909315
-13.300208,1,54.916888
-26.882942,3,54.93701
-13.756799,1,54.945556
-9.678512,1,54.953701
-96.05332,10,54.953719
-21.194014,2,54.96571
-7.365147,1,54.974802
-229.07736,18,54.982574
-259.25385,22,54.992279
-25.96464,3,55.011031
-7.133006,1,55.019396
-33.87162,3,55.034074
-11.405071,1,55.043044
-118.455734,11,55.052491
-11.597156,1,55.061545
-158.83362,15,55.061568
-8.966404,1,55.070192
-36.836452,4,55.07919
-9.963956,1,55.087695
-62.82532,5,55.099355
-7.670315,1,55.110084
-8.678847,1,55.118404
-7.518619,1,55.129205
-212.64798,19,55.129241
-14.449888,1,55.137612
-10.892476,1,55.137634
-7.2185993,1,55.146502
-8.895393,1,55.146518
-71.418465,9,55.157824
-60.738144,5,55.172914
-149.61478,14,55.172934
-12.647655,1,55.182295
-48.986656,5,55.191298
-76.96739,7,55.191312
-9.713171,1,55.200041
-32.918648,3,55.209407
-31.165684,3,55.223728
-148.64594,12,55.246401
-108.44463,9,55.246433
-11.124654,1,55.25455
-93.89074,6,55.254569
-8.098061,1,55.262121
-28.533108,3,55.27015
-129.9722,13,55.270166
-8.469865,1,55.278086
-25.380817,3,55.290903
-47.06207,4,55.302487
-13.145074,1,55.311009
-83.8397,7,55.311028
-86.142494,9,55.320896
-14.870809,1,55.320914
-51.371784,5,55.32907
-11.945173,1,55.329092
-103.32002,7,55.35336
-91.50577,7,55.362264
-87.919266,9,55.362294
-76.472305,7,55.362302
-17.775167,2,55.370971
-64.997314,6,55.39342
-54.57095,5,55.413317
-132.1328,12,55.422534
-10.258711,1,55.422553
-149.44696,13,55.434198
-31.031414,3,55.444323
-13.408978,1,55.452647
-191.2581,16,55.452669
-12.179656,1,55.460851
-8.527472,1,55.469449
-98.06893,9,55.485282
-108.304054,7,55.485317
-9.585223,1,55.493827
-11.47189,1,55.493843
-8.259177,1,55.502306
-87.28819,8,55.510787
-34.226837,3,55.518827
-7.710411,1,55.527657
-113.61999,9,55.536894
-8.287546,1,55.544903
-122.7706,9,55.567342
-12.867745,1,55.575596
-116.34247,11,55.575614
-7.5806146,1,55.58368
-125.42019,10,55.597038
-168.10582,13,55.605165
-7.989509,1,55.61357
-7.806766,1,55.622484
-67.571655,8,55.632158
-20.39372,2,55.641321
-8.665089,1,55.64134
-7.0453234,1,55.64989
-16.109188,2,55.662089
-152.25337,12,55.670663
-10.041629,1,55.670681
-11.314351,1,55.679472
-93.92416,7,55.691012
-7.9139404,1,55.699182
-163.61975,15,55.710594
-63.697086,6,55.727836
-127.599945,13,55.743831
-106.06616,8,55.75215
-11.977984,1,55.752166
-11.329542,1,55.760266
-8.517318,1,55.768675
-134.39561,16,55.777084
-8.460471,1,55.777099
-7.6143126,1,55.785744
-7.9906216,1,55.785755
-8.190393,1,55.794238
-70.54191,7,55.806456
-33.02439,3,55.806473
-187.0275,17,55.832841
-93.79173,9,55.840652
-66.94699,7,55.840671
-8.302608,1,55.848638
-13.430797,1,55.857912
-122.577934,11,55.869441
-40.97763,4,55.86948
-46.526936,4,55.885592
-111.07454,10,55.894739
-17.550924,1,55.903569
-11.05442,1,55.912019
-35.51126,3,55.912039
-10.504509,1,55.920479
-13.051697,1,55.920493
-110.44537,8,55.9205
-8.589848,1,55.928696
-14.017052,1,55.928716
-128.87729,12,55.93728
-11.873727,1,55.937297
-15.535479,2,55.937304
-10.025558,1,55.946241
-8.158175,1,55.954468
-11.990083,1,55.96277
-60.854164,5,55.971216
-27.777853,2,55.984191
-10.049676,1,55.993517
-77.42783,7,55.993534
-81.28135,8,56.002816
-10.767798,1,56.002836
-7.732605,1,56.002843
-8.304958,1,56.012439
-8.611131,1,56.012466
-24.818819,2,56.021206
-8.148391,1,56.021222
-8.312056,1,56.030091
-11.670596,1,56.030116
-26.393728,3,56.038933
-7.8420954,1,56.038946
-9.406539,1,56.048935
-107.09389,10,56.048958
-7.638764,1,56.057239
-26.973026,3,56.072939
-91.02048,6,56.072954
-15.812433,1,56.081463
-8.834731,1,56.081476
-124.099075,11,56.102322
-67.158936,5,56.102343
-12.813066,1,56.1114
-135.16309,11,56.111417
-11.909106,1,56.111425
-7.6654096,1,56.12017
-11.665164,1,56.120182
-7.0076513,1,56.128786
-28.880135,3,56.137454
-10.398796,1,56.137471
-19.394302,2,56.137479
-111.89538,10,56.145888
-8.691743,1,56.145902
-7.7888136,1,56.154903
-20.728752,2,56.154916
-23.28028,3,56.163154
-79.82107,7,56.185193
-28.605232,3,56.198778
-129.66339,10,56.207409
-117.87166,11,56.218793
-82.55716,8,56.243271
-14.104333,1,56.251637
-122.96962,11,56.260306
-11.350167,1,56.26032
-9.360885,1,56.267876
-311.97015,22,56.276119
-11.255079,1,56.28428
-17.098896,2,56.284298
-16.36416,1,56.292995
-8.728984,1,56.293006
-20.938059,1,56.300923
-12.006634,1,56.30094
-7.784414,1,56.309744
-7.988664,1,56.318442
-8.084402,1,56.327793
-8.4366865,1,56.3358
-144.51347,10,56.343708
-14.26952,1,56.351816
-147.00078,12,56.378509
-11.095511,1,56.387354
-283.25272,27,56.395423
-100.62681,9,56.404233
-17.98509,2,56.404247
-9.6371155,1,56.404255
-161.8367,13,56.41612
-8.048696,1,56.429223
-47.958496,5,56.441614
-8.310381,1,56.449105
-78.52309,8,56.460158
-79.86765,6,56.468261
-64.77064,7,56.485834
-8.234248,1,56.494332
-38.777157,5,56.494354
-8.516567,1,56.503365
-19.301338,1,56.503378
-100.62628,8,56.512321
-158.5587,16,56.512335
-7.9843984,1,56.512342
-11.881323,1,56.520444
-7.063241,1,56.528437
-10.350802,1,56.536108
-14.893267,2,56.548211
-73.105804,7,56.559967
-78.33835,8,56.568963
-13.761734,1,56.56899
-35.357388,4,56.578008
-143.04485,11,56.586725
-21.333635,2,56.586736
-50.015244,6,56.61105
-86.32875,7,56.618894
-9.651009,1,56.618918
-79.40977,9,56.626639
-9.768417,1,56.635494
-29.030884,3,56.650167
-82.257484,6,56.663783
-13.865773,1,56.672402
-69.93603,7,56.67242
-25.144901,3,56.681782
-6.875212,1,56.681796
-10.901057,1,56.689466
-267.57272,24,56.712624
-98.006256,8,56.712642
-73.88046,7,56.722152
-6.7028875,1,56.722164
-7.780827,1,56.722171
-8.063139,1,56.730646
-8.365785,1,56.73066
-147.79424,15,56.755342
-53.74874,6,56.755364
-100.741844,7,56.764063
-10.070943,1,56.772369
-35.955135,3,56.780634
-96.983086,10,56.78065
-19.60556,2,56.791828
-52.00953,5,56.791844
-14.212584,1,56.801018
-10.919112,1,56.80103
-39.669724,4,56.809772
-6.7996597,1,56.809787
-8.055425,1,56.818778
-7.486879,1,56.81879
-11.710422,1,56.827311
-9.237403,1,56.835903
-55.41422,6,56.854836
-36.16935,4,56.854862
-8.412616,1,56.863557
-7.683913,1,56.863572
-44.66415,5,56.888893
-11.099849,1,56.897325
-8.505719,1,56.905467
-237.24455,20,56.905499
-86.79043,8,56.914525
-39.81441,3,56.930613
-45.791416,5,56.939607
-8.506349,1,56.94817
-8.4615965,1,56.959549
-331.86774,23,56.959585
-8.191385,1,56.968526
-52.64134,4,56.968542
-14.53534,1,56.968549
-8.854507,1,56.977407
-116.17547,9,56.977444
-8.990717,1,56.977454
-8.366759,1,56.987402
-34.22982,3,56.996439
-24.409252,2,56.996458
-13.32568,1,57.005461
-36.923763,4,57.020303
-9.856757,1,57.020352
-10.440369,1,57.032594
-8.872487,1,57.032634
-44.17152,4,57.032642
-25.544374,3,57.032648
-11.018238,1,57.04339
-7.7429924,1,57.043421
-9.598738,1,57.043428
-8.697841,1,57.052497
-16.405722,2,57.052522
-8.348054,1,57.052531
-10.05915,1,57.060562
-13.064601,1,57.068564
-13.146747,1,57.076937
-33.830338,4,57.085063
-8.013582,1,57.094987
-39.446983,5,57.095005
-28.54341,3,57.104549
-86.425,9,57.116313
-8.052101,1,57.124727
-52.293247,5,57.132586
-38.997078,4,57.147825
-19.323233,2,57.159307
-99.12238,10,57.167004
-131.14093,12,57.174645
-17.105358,1,57.174659
-13.924006,1,57.182499
-35.147095,3,57.182515
-10.8688545,1,57.182523
-133.98592,11,57.200187
-54.01139,5,57.213471
-53.187443,5,57.213495
-34.05892,3,57.22949
-55.180874,5,57.239891
-15.8545065,1,57.248274
-81.577576,8,57.248286
-10.435491,1,57.255803
-142.19498,13,57.263707
-56.486984,5,57.277936
-100.4402,8,57.277952
-12.845229,1,57.285813
-83.24149,8,57.31519
-166.8641,12,57.329534
-8.434433,1,57.337361
-171.18689,18,57.345628
-10.657643,1,57.353984
-9.089393,1,57.361757
-261.40125,22,57.379106
-61.334476,6,57.379131
-87.37044,10,57.379139
-38.654213,3,57.379145
-11.154055,1,57.387973
-8.174678,1,57.387988
-16.626484,1,57.387996
-8.159393,1,57.3958
-8.187646,1,57.404681
-19.953451,2,57.404697
-8.8360615,1,57.413824
-25.91915,3,57.413845
-9.040805,1,57.413854
-8.771563,1,57.422181
-14.696369,1,57.430628
-62.33771,7,57.452949
-103.752785,10,57.467477
-44.271057,4,57.476262
-10.346021,1,57.476279
-125.33884,11,57.486652
-44.314354,4,57.49824
-91.7192,8,57.51852
-273.71262,23,57.518544
-20.812338,1,57.526948
-8.983429,1,57.526965
-65.8625,7,57.537797
-10.912417,1,57.54651
-68.23938,6,57.560685
-140.04338,14,57.569078
-12.97786,1,57.569092
-91.73288,8,57.57787
-7.522613,1,57.577884
-9.11048,1,57.585932
-76.539024,9,57.601463
-87.35674,8,57.617737
-36.26681,4,57.67402
-160.49406,12,57.682989
-10.926526,1,57.683031
-9.334723,1,57.697749
-125.95357,13,57.707569
-106.1824,13,57.723784
-31.328045,3,57.723828
-9.055406,1,57.735575
-19.064976,2,57.74507
-12.73108,1,57.753467
-7.9063234,1,57.764645
-81.28763,9,57.776525
-12.83538,1,57.776555
-94.758896,10,57.776563
-8.078637,1,57.786663
-9.149022,1,57.786684
-10.608343,1,57.786693
-8.570162,1,57.795832
-9.14165,1,57.804174
-11.171062,1,57.81314
-29.913473,4,57.823283
-7.5061593,1,57.823298
-121.34311,10,57.831384
-88.99841,6,57.839386
-68.22007,6,57.860988
-65.75435,5,57.861024
-8.270771,1,57.869339
-8.45388,1,57.869359
-109.0956,8,57.869366
-7.8193684,1,57.878133
-14.396878,1,57.878146
-9.769458,1,57.886406
-27.370766,2,57.886424
-13.839882,1,57.894946
-12.450305,1,57.894962
-46.65266,3,57.910019
-41.579746,4,57.918974
-160.0499,15,57.919004
-9.395459,1,57.927567
-72.04859,7,57.927587
-9.4344015,1,57.927594
-13.490429,1,57.936035
-8.087256,1,57.936052
-7.999708,1,57.944055
-96.60187,11,57.972287
-8.234543,1,57.980723
-67.94427,8,57.980745
-116.09384,12,57.991528
-34.699146,3,57.999928
-9.8519,1,57.999944
-7.166071,1,58.008909
-12.957532,1,58.008929
-153.94711,14,58.017734
-16.680573,2,58.026449
-33.21268,3,58.035885
-7.6690373,1,58.035923
-8.160931,1,58.045751
-29.87279,3,58.045777
-7.6516843,1,58.045786
-17.260237,1,58.05444
-9.089192,1,58.054453
-132.30109,11,58.066191
-39.925453,3,58.066213
-14.293826,1,58.074652
-39.089233,4,58.082715
-62.50127,5,58.091207
-14.664474,1,58.091222
-8.507801,1,58.098772
-76.68144,8,58.116087
-8.563904,1,58.124433
-8.996146,1,58.132661
-7.7741337,1,58.140504
-108.303535,10,58.140524
-9.058475,1,58.148428
-17.30075,1,58.156329
-8.421054,1,58.164933
-35.562904,3,58.164947
-8.023058,1,58.17288
-128.21036,13,58.181199
-9.115313,1,58.189377
-164.21855,14,58.197081
-68.254196,6,58.208748
-8.239638,1,58.216953
-96.46305,9,58.239061
-104.58662,10,58.250936
-15.148357,2,58.250955
-8.576161,1,58.258231
-80.344536,9,58.266956
-206.03952,15,58.266975
-10.366284,1,58.266982
-9.169507,1,58.275351
-50.6808,5,58.287308
-75.89811,8,58.309333
-9.887437,1,58.317101
-69.447586,7,58.317121
-8.361535,1,58.331753
-131.67381,11,58.331777
-11.771084,1,58.342497
-8.630495,1,58.342537
-130.7241,12,58.342545
-11.249376,1,58.351706
-7.5156674,1,58.351725
-8.553196,1,58.351733
-7.985266,1,58.361452
-9.045571,1,58.361482
-27.743792,3,58.377314
-63.116726,7,58.377338
-139.81705,11,58.406245
-87.24018,8,58.406271
-8.440218,1,58.415226
-14.754968,1,58.415244
-156.79904,13,58.415251
-97.92799,10,58.423343
-17.796759,2,58.430914
-36.34776,3,58.43903
-66.212685,6,58.45445
-54.588066,4,58.463178
-69.76774,7,58.472136
-10.6640835,1,58.472158
-24.206358,3,58.481113
-16.328894,2,58.491333
-8.492822,1,58.491348
-110.22013,8,58.491355
-14.859567,1,58.499988
-22.297062,2,58.508836
-15.650021,1,58.517006
-19.751245,1,58.525317
-67.28058,5,58.53751
-34.757755,4,58.549237
-11.497218,1,58.557475
-7.494704,1,58.566239
-149.46199,11,58.574001
-213.65794,19,58.597783
-8.759617,1,58.605477
-173.23642,16,58.621672
-163.41238,13,58.62904
-177.26735,14,58.640588
-48.377872,5,58.654574
-173.65947,13,58.668134
-54.447193,6,58.683164
-130.9784,13,58.692309
-9.642513,1,58.700977
-45.280125,5,58.701007
-8.126414,1,58.710142
-136.98073,12,58.710161
-7.6617913,1,58.720152
-12.379282,1,58.720283
-63.630955,5,58.729777
-17.11287,1,58.739092
-40.669025,5,58.748013
-43.0686,4,58.756928
-68.08031,6,58.77014
-13.587766,1,58.778557
-87.04827,6,58.790828
-10.882633,1,58.799822
-72.34945,6,58.799836
-47.96942,4,58.808977
-8.644218,1,58.817541
-146.67973,13,58.833369
-12.432128,1,58.842027
-72.70214,7,58.849954
-67.586006,6,58.858887
-8.497287,1,58.858907
-103.110825,9,58.869433
-10.896215,1,58.869468
-15.007935,1,58.869477
-13.480253,1,58.878403
-13.359095,1,58.878423
-17.899742,1,58.887443
-99.89068,8,58.902616
-69.35865,6,58.912163
-52.85958,5,58.91218
-9.32673,1,58.912187
-7.317193,1,58.920112
-8.772895,1,58.928716
-92.551834,7,58.9367
-8.29131,1,58.936711
-13.168166,1,58.945044
-115.65145,10,58.969671
-116.65341,10,58.969697
-13.628981,1,58.978284
-8.516825,1,58.978311
-81.26308,8,58.987134
-12.663575,1,58.987152
-14.875258,1,58.995236
-9.046046,1,58.995266
-39.105812,3,59.010605
-9.980978,1,59.019108
-172.7032,14,59.019132
-79.83124,7,59.038156
-41.158653,4,59.046345
-110.25414,11,59.054161
-56.006466,6,59.063056
-7.768326,1,59.071209
-47.1486,4,59.071223
-24.27485,3,59.079548
-88.629585,8,59.098902
-9.792002,1,59.10732
-91.41131,9,59.121698
-112.88813,9,59.121714
-14.702154,1,59.130768
-9.785792,1,59.130786
-53.74476,5,59.139856
-14.456914,1,59.139868
-8.566406,1,59.148483
-147.18933,11,59.148498
-7.845888,1,59.15691
-14.93126,2,59.156926
-8.36508,1,59.165069
-24.920485,2,59.173911
-11.808708,1,59.173923
-43.34677,4,59.183175
-17.528622,1,59.183186
-11.821946,1,59.192023
-55.269066,5,59.207983
-150.88641,12,59.218646
-64.00331,6,59.228134
-147.39732,12,59.24963
-65.4961,8,59.249645
-10.5821905,1,59.258914
-106.29891,11,59.27589
-13.690696,1,59.284853
-59.367207,6,59.293903
-58.871517,4,59.311816
-171.01227,17,59.320871
-17.159437,1,59.320882
-8.10161,1,59.329468
-12.873213,1,59.329482
-12.29951,1,59.338186
-203.84688,17,59.352609
-40.81306,4,59.361607
-100.765465,7,59.37307
-9.721329,1,59.381437
-44.705433,4,59.390233
-72.99608,6,59.398971
-8.797536,1,59.398985
-184.97137,17,59.398992
-12.194926,1,59.407228
-7.411503,1,59.415826
