#{"t_start": 1770572514.125886, "env_id": "None"}
r,l,t
-160.65157,13,27.935072
-8.040396,1,27.944664
-73.145805,6,27.944687
-8.693189,1,27.944696
-34.36603,3,27.960013
-61.57834,5,27.972332
-13.256135,1,27.981098
-52.37496,6,27.995896
-149.91782,11,28.00724
-134.60233,15,28.0165
-12.332431,1,28.025283
-7.8825583,1,28.034309
-66.13497,6,28.042828
-8.133169,1,28.042841
-121.162224,10,28.052328
-11.463547,1,28.052345
-43.60351,5,28.052354
-7.488549,1,28.061295
-9.108175,1,28.06131
-14.130716,1,28.070341
-7.1984344,1,28.070354
-22.5645,3,28.079657
-8.434307,1,28.089118
-31.946136,3,28.097317
-15.084544,1,28.1059
-41.99916,3,28.114092
-10.214021,1,28.114104
-8.681452,1,28.122152
-229.3904,17,28.153057
-103.9729,9,28.161701
-11.155663,1,28.161716
-11.491652,1,28.170075
-115.20423,11,28.170093
-48.74036,5,28.187727
-13.6880865,1,28.195988
-15.258715,1,28.204574
-58.64708,6,28.204604
-13.181324,1,28.21258
-22.676022,2,28.224683
-32.639854,3,28.224697
-122.98063,10,28.234256
-7.8005953,1,28.234264
-14.702144,1,28.234269
-13.877357,1,28.243536
-7.9240537,1,28.252848
-12.88435,1,28.261561
-37.190475,5,28.273657
-369.95737,32,28.282
-8.635965,1,28.290273
-7.056738,1,28.298611
-6.905654,1,28.308237
-29.466946,2,28.321315
-84.229744,9,28.330097
-9.432185,1,28.330112
-12.9287195,1,28.33927
-8.327847,1,28.347898
-121.4761,9,28.34791
-195.399,16,28.359908
-7.9351454,1,28.369359
-23.194483,2,28.380466
-18.29727,1,28.388469
-115.798615,11,28.403855
-37.108654,3,28.403871
-89.915726,10,28.413332
-8.094786,1,28.413345
-80.34581,8,28.440255
-80.83932,7,28.440289
-90.365776,9,28.451691
-7.381304,1,28.459501
-8.136998,1,28.467775
-10.994862,1,28.475634
-11.446401,1,28.484578
-355.45282,27,28.50291
-105.101944,10,28.502923
-111.11829,11,28.51166
-9.536978,1,28.520075
-36.382626,3,28.528182
-45.405136,5,28.540173
-8.150521,1,28.548961
-109.86831,11,28.556451
-71.48512,7,28.580448
-12.308955,1,28.588337
-150.29584,13,28.598733
-214.41212,17,28.611414
-144.90944,14,28.622927
-7.6805873,1,28.631353
-10.549803,1,28.639147
-53.662132,6,28.649746
-137.82672,14,28.664319
-68.357925,6,28.672131
-7.8387756,1,28.680619
-26.227118,3,28.689805
-8.363904,1,28.689817
-7.9955153,1,28.697551
-117.83162,8,28.706035
-21.143936,1,28.715324
-8.604271,1,28.724113
-247.04874,19,28.724131
-69.117645,7,28.743713
-53.11364,5,28.751147
-159.9608,14,28.770337
-109.88814,11,28.778341
-103.391235,7,28.78623
-15.714926,1,28.794477
-46.4119,4,28.805258
-93.60951,8,28.819628
-62.708477,6,28.834514
-8.016784,1,28.841656
-205.40012,20,28.852564
-136.01157,11,28.852582
-8.684334,1,28.860338
-8.16149,1,28.869089
-19.42393,2,28.880558
-149.79144,10,28.899495
-156.47362,15,28.908608
-9.5480995,1,28.908631
-8.050861,1,28.916652
-20.706367,2,28.925636
-145.45708,13,28.937195
-130.12213,12,28.950989
-45.944817,3,28.951002
-17.767149,2,28.96235
-73.79394,8,28.97367
-8.293612,1,28.982675
-15.108764,1,28.990936
-118.170746,10,29.011547
-174.88814,16,29.01157
-185.04941,17,29.041641
-159.42694,14,29.041673
-158.77173,12,29.057777
-9.868052,1,29.065411
-158.48593,15,29.080173
-88.58024,8,29.109753
-88.361855,10,29.123065
-8.4147415,1,29.13165
-14.00459,1,29.142121
-49.787876,5,29.156432
-40.23071,3,29.167941
-163.80891,11,29.179841
-8.010806,1,29.190475
-141.29579,15,29.199451
-16.039598,2,29.210772
-29.716383,1,29.221311
-77.43086,9,29.232278
-13.230077,1,29.240275
-164.6778,16,29.261074
-42.71139,4,29.26111
-12.615337,1,29.271353
-174.46849,13,29.279072
-104.16398,10,29.28743
-13.0741825,1,29.287448
-8.174643,1,29.295768
-8.479505,1,29.304843
-48.846706,6,29.313515
-13.078287,1,29.321499
-77.38852,7,29.330404
-7.776451,1,29.338665
-9.994283,1,29.347796
-68.02595,6,29.358764
-50.95339,6,29.375081
-125.339676,12,29.405863
-15.243652,1,29.41396
-253.0219,21,29.422971
-93.772316,11,29.422989
-12.940853,1,29.430787
-12.1652155,1,29.43904
-143.95433,15,29.439055
-43.229378,3,29.455119
-75.02125,7,29.467123
-103.4042,8,29.48111
-72.55099,8,29.494943
-8.835054,1,29.503988
-75.4478,8,29.511732
-71.707504,6,29.521166
-20.92145,2,29.530005
-10.874682,1,29.530016
-208.48932,18,29.530022
-8.316223,1,29.538862
-13.963959,1,29.538873
-18.63386,1,29.547358
-8.836362,1,29.547373
-12.585275,1,29.556237
-68.84663,8,29.569432
-8.363218,1,29.5777
-15.508436,2,29.594405
-80.73029,8,29.594425
-7.313703,1,29.606043
-16.085228,1,29.615384
-8.396525,1,29.623544
-12.129151,1,29.632365
-90.78552,9,29.632387
-14.233406,1,29.640767
-21.849545,2,29.649585
-12.165175,1,29.6496
-16.363808,1,29.657906
-8.282774,1,29.666173
-36.568806,4,29.679053
-9.857424,1,29.687922
-128.11534,11,29.687948
-8.319454,1,29.696564
-14.68859,1,29.69658
-244.9711,19,29.705933
-14.049032,1,29.705953
-7.8289757,1,29.705962
-10.423585,1,29.714593
-8.611956,1,29.714612
-15.843967,1,29.723683
-21.775877,2,29.73287
-12.078608,1,29.74229
-24.493998,2,29.742308
-8.407506,1,29.751451
-41.27985,5,29.771053
-17.290369,1,29.780336
-96.79807,10,29.780357
-153.70105,15,29.780364
-9.758604,1,29.788942
-18.67717,2,29.802841
-81.03999,8,29.822633
-8.538959,1,29.831282
-13.790095,1,29.839711
-84.451744,9,29.854988
-13.488288,1,29.863164
-197.20584,16,29.878536
-265.98682,21,29.878576
-7.456914,1,29.887803
-14.93607,1,29.887833
-8.507493,1,29.896584
-101.91915,11,29.913065
-51.99507,5,29.924234
-20.551018,1,29.9328
-64.62555,4,29.94509
-28.019785,3,29.952959
-11.54838,1,29.961336
-121.73395,12,29.978145
-55.700447,6,29.9876
-8.039692,1,29.987625
-38.78825,4,29.987632
-214.73163,18,29.987638
-11.259297,1,29.996352
-12.305731,1,29.996372
-7.5196495,1,29.996381
-18.465607,2,30.007941
-9.233972,1,30.015519
-52.330776,5,30.026718
-11.23865,1,30.035166
-47.28262,4,30.04318
-151.75432,13,30.069558
-184.4696,15,30.078424
-90.85133,7,30.07845
-20.606865,2,30.08704
-11.625882,1,30.08706
-8.687249,1,30.094172
-26.74965,3,30.104657
-10.966314,1,30.112813
-164.16211,15,30.127756
-76.55034,7,30.135883
-8.406287,1,30.14369
-72.22867,8,30.152513
-16.531328,2,30.164761
-8.912151,1,30.172807
-68.053154,6,30.172818
-129.83911,12,30.188954
-22.803476,3,30.188986
-122.967705,10,30.205743
-12.874839,1,30.21428
-40.578945,5,30.223206
-39.77353,5,30.223221
-17.05947,2,30.231887
-17.449907,1,30.231908
-8.451878,1,30.240655
-16.287813,1,30.249207
-192.23131,14,30.264088
-30.448483,3,30.264106
-108.96706,10,30.2824
-145.40587,12,30.312188
-8.466653,1,30.320481
-276.2131,20,30.330597
-162.17786,14,30.344028
-92.37039,8,30.358741
-225.24872,21,30.358757
-14.44853,1,30.368049
-11.265137,1,30.368067
-100.099365,7,30.368074
-12.145911,1,30.377069
-11.240851,1,30.377087
-73.062065,6,30.384766
-62.897182,5,30.399155
-7.439558,1,30.407919
-57.793957,5,30.416883
-76.25896,6,30.416901
-10.587703,1,30.426642
-15.27009,2,30.42666
-8.974179,1,30.436019
-83.69165,8,30.436034
-26.222366,2,30.44797
-7.4747677,1,30.45657
-9.305353,1,30.465822
-57.190655,7,30.474148
-78.72197,7,30.48367
-10.055854,1,30.483684
-28.550182,3,30.49962
-135.18869,10,30.508489
-8.038519,1,30.508512
-8.9049,1,30.519468
-78.25865,7,30.519491
-65.678024,6,30.528404
-9.103782,1,30.52842
-6.6923366,1,30.537742
-8.579307,1,30.546728
-47.960022,6,30.572356
-16.0157,2,30.584119
-101.108765,10,30.584135
-162.09271,12,30.584143
-13.265045,1,30.592015
-202.50642,15,30.607862
-8.144076,1,30.616009
-76.138626,8,30.630386
-69.5013,6,30.654702
-181.72484,16,30.666448
-161.95386,15,30.666465
-6.6817064,1,30.67531
-8.376823,1,30.683207
-55.160698,5,30.691485
-32.85202,3,30.691499
-141.31021,15,30.700513
-11.137858,1,30.700528
-9.254203,1,30.700535
-7.8259864,1,30.709068
-49.706375,5,30.731404
-9.273162,1,30.739899
-107.06511,8,30.748119
-13.878595,1,30.74814
-55.12988,6,30.771554
-184.69159,17,30.779716
-7.7248983,1,30.787822
-7.941435,1,30.796702
-241.73827,18,30.80537
-14.150381,1,30.813517
-60.7342,7,30.825862
-29.656181,4,30.839513
-36.015884,3,30.847195
-9.111747,1,30.855373
-209.32124,20,30.870063
-74.58232,6,30.878973
-8.814138,1,30.887622
-183.6311,13,30.887632
-60.09461,4,30.906086
-81.45632,9,30.90611
-10.466405,1,30.914839
-22.161192,1,30.922923
-96.783745,8,30.922945
-9.415196,1,30.931433
-14.998791,2,30.94411
-12.910493,1,30.952482
-70.55813,8,30.964163
-9.329759,1,30.972476
-46.59452,4,30.979989
-182.63039,15,30.988604
-14.901457,1,30.988617
-19.379786,2,30.999928
-52.540443,5,31.015459
-10.862714,1,31.024229
-7.679918,1,31.032724
-8.908297,1,31.041233
-255.35843,21,31.058654
-8.184309,1,31.067301
-181.0209,15,31.067317
-13.180463,1,31.075174
-69.14396,7,31.083317
-7.313382,1,31.091483
-9.64706,1,31.100447
-10.540403,1,31.108807
-63.100536,5,31.117139
-220.38077,18,31.125834
-8.562549,1,31.136819
-86.35252,9,31.145476
-10.793868,1,31.155176
-8.407599,1,31.162926
-70.86123,7,31.172099
-9.212471,1,31.180423
-52.090298,5,31.180436
-15.205856,1,31.188454
-8.115681,1,31.197063
-14.623681,1,31.20574
-61.975693,6,31.214458
-48.089325,4,31.229975
-53.51077,6,31.244818
-11.022741,1,31.253148
-122.95109,11,31.253168
-10.285026,1,31.262139
-202.32803,19,31.262153
-14.999726,2,31.272339
-8.062938,1,31.280346
-72.50367,8,31.298064
-8.088848,1,31.307198
-167.56221,13,31.307216
-99.48183,9,31.315818
-11.888562,1,31.315831
-13.422592,1,31.324262
-10.014895,1,31.324279
-118.833725,8,31.333549
-70.34495,6,31.348514
-13.404166,1,31.357495
-38.600792,5,31.357518
-8.303608,1,31.366826
-37.735615,5,31.36684
-17.600563,1,31.366847
-7.937457,1,31.375525
-12.894605,1,31.375537
-72.94512,8,31.385181
-6.386318,1,31.385195
-7.094379,1,31.385202
-16.072838,1,31.393748
-8.828037,1,31.393763
-13.263609,1,31.403562
-8.928639,1,31.403574
-8.178053,1,31.41234
-9.740379,1,31.41235
-10.7021675,1,31.421714
-65.01942,7,31.43607
-127.620964,10,31.445039
-12.41977,1,31.445057
-76.60158,6,31.455199
-46.573715,4,31.470416
-8.54198,1,31.478934
-60.58316,6,31.490691
-15.128232,1,31.499258
-127.20802,12,31.515419
-218.84813,17,31.523575
-40.756874,4,31.53922
-10.685913,1,31.547794
-101.88552,9,31.547813
-11.155072,1,31.5565
-13.032116,1,31.556517
-19.283445,1,31.564042
-7.4656544,1,31.572511
-46.86318,4,31.590391
-71.940254,7,31.598811
-7.670379,1,31.607268
-12.713378,1,31.615282
-259.28406,23,31.622744
-14.376047,1,31.630607
-273.5629,18,31.642957
-92.87862,8,31.661635
-256.99915,21,31.694352
-148.32454,14,31.694386
-203.84074,18,31.704885
-23.862808,2,31.704905
-222.56178,14,31.716202
-64.140396,4,31.734605
-59.64961,6,31.73463
-8.622265,1,31.742519
-126.12996,9,31.742539
-8.641951,1,31.751302
-20.22543,2,31.751314
-97.38462,9,31.786896
-221.83147,18,31.810919
-12.724659,1,31.811065
-8.727681,1,31.824157
-118.769226,13,31.837333
-15.026564,1,31.837371
-103.81284,12,31.837381
-9.338819,1,31.846937
-32.003162,3,31.860012
-57.72656,5,31.860043
-43.929405,4,31.880838
-174.04712,12,31.904166
-160.29945,14,31.912586
-9.3825655,1,31.920832
-9.458626,1,31.928781
-125.85202,10,31.937271
-162.7415,15,31.94576
-8.151459,1,31.954037
-49.48959,5,31.977478
-126.0609,9,31.986386
-11.174109,1,31.986406
-13.554192,1,31.994415
-71.72118,6,32.015852
-250.4901,20,32.026253
-143.65736,14,32.049581
-102.01629,9,32.049601
-7.8251066,1,32.058672
-92.32946,9,32.068518
-26.645826,2,32.080043
-19.727346,1,32.088889
-71.99902,6,32.098069
-304.97296,29,32.098087
-10.471437,1,32.106178
-10.721197,1,32.106193
-101.379456,9,32.120561
-57.630795,5,32.132488
-12.828841,1,32.141169
-117.84529,10,32.152967
-58.48314,5,32.152979
-9.256118,1,32.161311
-33.511013,4,32.170054
-15.243046,1,32.170079
-14.798021,2,32.170086
-8.053995,1,32.178664
-14.147055,1,32.178676
-9.85625,1,32.188624
-160.19304,13,32.197118
-8.472534,1,32.197141
-95.05566,7,32.223918
-116.28004,10,32.223934
-8.333761,1,32.23203
-115.29762,11,32.240003
-8.331093,1,32.248327
-107.68314,10,32.24834
-8.429511,1,32.257068
-12.617273,1,32.265066
-74.43546,9,32.287187
-9.758787,1,32.296155
-154.75938,12,32.304866
-75.43791,7,32.304886
-19.35192,2,32.313481
-7.9957676,1,32.313509
-7.5219836,1,32.323029
-8.274963,1,32.323057
-13.372405,1,32.330737
-8.031676,1,32.338659
-60.69331,5,32.347513
-192.33878,15,32.35514
-35.328598,3,32.36859
-111.39077,9,32.386441
-8.706637,1,32.394828
-11.774822,1,32.403633
-8.459733,1,32.412087
-128.67007,11,32.427324
-7.177105,1,32.435971
-233.17676,15,32.443443
-202.19496,17,32.469032
-139.4908,13,32.480093
-7.5569715,1,32.488539
-149.87767,10,32.497344
-143.27379,14,32.512643
-59.574886,6,32.523972
-56.64616,6,32.532375
-7.5105944,1,32.5324
-8.651525,1,32.541093
-50.042507,5,32.558294
-13.877905,1,32.566535
-177.67644,17,32.575582
-87.99466,7,32.584401
-9.123603,1,32.584418
-238.65448,18,32.612324
-116.31173,9,32.624475
-79.34348,9,32.62449
-52.33802,5,32.639023
-8.65452,1,32.647162
-189.70381,15,32.647179
-7.4640894,1,32.655915
-9.246199,1,32.655929
-65.33481,6,32.664819
-8.491966,1,32.673187
-106.630974,10,32.688793
-102.889206,10,32.713015
-32.79274,4,32.73144
-137.46074,13,32.739995
-155.46365,16,32.748198
-7.9272456,1,32.756139
-147.23814,14,32.76752
-10.294334,1,32.775568
-120.44234,10,32.795494
-13.444901,1,32.804345
-8.16603,1,32.811859
-156.3867,14,32.819528
-13.903879,1,32.82656
-146.47423,14,32.837893
-56.759987,5,32.857599
-8.751039,1,32.866031
-20.915033,2,32.876415
-7.693796,1,32.885346
-249.36906,21,32.894264
-197.14784,14,32.894291
-12.459284,1,32.904214
-172.32883,14,32.912947
-13.98698,1,32.912973
-37.232357,3,32.91298
-12.471317,1,32.921173
-66.72798,7,32.945571
-7.644422,1,32.953378
-7.2028065,1,32.961934
-8.44569,1,32.970142
-171.12784,15,32.985115
-123.96264,13,32.993895
-19.736311,2,33.003702
-15.608518,1,33.01137
-220.71347,16,33.01139
-9.709484,1,33.019146
-29.528267,3,33.033378
-61.32691,5,33.05278
-143.18742,11,33.052798
-7.513372,1,33.06129
-179.2469,17,33.069852
-32.679283,3,33.081033
-128.99466,14,33.090513
-36.848835,4,33.099151
-6.9624653,1,33.108348
-7.877335,1,33.116426
-12.953616,1,33.124105
-90.86272,10,33.132293
-9.882687,1,33.132309
-9.042682,1,33.140928
-12.827222,1,33.148537
-12.375584,1,33.156864
-201.25208,13,33.173636
-40.16698,4,33.173649
-10.869272,1,33.18118
-8.724314,1,33.189176
-11.108368,1,33.197807
-134.65605,10,33.197834
-182.0633,17,33.210641
-41.98707,4,33.223331
-108.877495,11,33.257236
-197.52557,14,33.257269
-12.9164295,1,33.265519
-8.1097975,1,33.265537
-101.52953,10,33.265544
-12.724698,1,33.274509
-107.84222,9,33.27452
-8.244917,1,33.274525
-42.414757,3,33.28946
-39.58489,4,33.29709
-52.815117,5,33.316802
-54.239,6,33.316864
-8.146049,1,33.326488
-8.466503,1,33.33491
-81.987976,7,33.349623
-47.424458,5,33.360992
-74.83572,8,33.361011
-7.907155,1,33.369632
-15.033041,2,33.377526
-7.8997316,1,33.385309
-158.23991,12,33.395962
-10.718184,1,33.405382
-112.11903,9,33.413715
-7.986342,1,33.421645
-70.856995,7,33.432698
-108.09887,11,33.44357
-13.074834,1,33.451573
-14.895913,1,33.459879
-53.94199,5,33.467725
-88.86469,8,33.475895
-8.372173,1,33.475908
-7.769097,1,33.484053
-146.34181,14,33.499626
-12.634726,1,33.508957
-8.621367,1,33.517259
-97.99744,9,33.526798
-12.398834,1,33.53734
-24.189688,3,33.545824
-88.43433,9,33.554178
-13.102471,1,33.56296
-14.394441,1,33.571834
-109.81329,12,33.571846
-12.199981,1,33.58044
-83.24389,6,33.58849
-50.099495,3,33.60225
-7.6745133,1,33.610246
-13.098011,1,33.618618
-100.84612,11,33.626905
-87.78603,8,33.626923
-8.489963,1,33.637255
-7.3629208,1,33.645506
-32.787678,3,33.656529
-105.71535,10,33.656541
-7.9381843,1,33.664648
-14.223238,1,33.664657
-20.921734,2,33.67548
-9.131892,1,33.684095
-126.85561,13,33.702757
-8.561622,1,33.711047
-16.231583,2,33.722959
-191.65483,17,33.740393
-7.886724,1,33.749781
-116.79898,13,33.7498
-231.8859,19,33.765395
-27.72539,3,33.765413
-15.4393015,2,33.776839
-27.874115,3,33.785546
-154.40175,12,33.793176
-38.649544,4,33.804284
-27.85751,3,33.812477
-9.882641,1,33.812486
-14.099369,1,33.820849
-59.16004,6,33.829973
-7.9420114,1,33.830009
-136.57565,13,33.841039
-7.4842095,1,33.841068
-17.331417,1,33.841074
-7.485347,1,33.849833
-43.482056,4,33.864734
-40.99783,4,33.864767
-8.299446,1,33.872801
-82.836,7,33.887429
-44.998158,4,33.887451
-12.947266,1,33.895481
-14.981221,2,33.903517
-116.64323,13,33.903532
-9.633123,1,33.912014
-16.202726,2,33.912027
-8.976338,1,33.912034
-13.707394,1,33.920733
-7.655526,1,33.920742
-70.41435,8,33.934321
-11.83597,1,33.945503
-12.826947,1,33.955235
-64.91259,7,33.972212
-76.314606,8,33.980186
-78.63,6,33.988711
-7.7182336,1,33.996405
-36.370983,3,34.004863
-8.009005,1,34.013302
-39.908512,4,34.024837
-174.81503,17,34.037028
-106.77827,10,34.044841
-59.44506,6,34.054944
-43.927063,4,34.076752
-74.93381,7,34.084911
-8.380162,1,34.084925
-9.602395,1,34.093558
-61.94954,7,34.093582
-7.614786,1,34.10253
-108.63031,11,34.102565
-13.410686,1,34.102573
-8.412114,1,34.110623
-41.60516,3,34.12519
-92.90202,8,34.136913
-12.463728,1,34.146149
-77.33355,8,34.155295
-8.6129265,1,34.155334
-17.39265,1,34.163962
-9.628084,1,34.163992
-8.209025,1,34.172145
-115.62554,11,34.181324
-21.322664,2,34.192655
-8.979963,1,34.200456
-146.24393,13,34.213952
-116.109795,11,34.227792
-129.6267,11,34.236104
-11.904386,1,34.244618
-92.536476,7,34.258874
-23.986303,2,34.258894
-12.04681,1,34.26648
-9.373093,1,34.266494
-9.062796,1,34.275138
-136.89864,13,34.283581
-97.623055,11,34.312921
-12.980872,1,34.321025
-148.23943,11,34.321053
-207.19829,18,34.329987
-160.40889,13,34.341908
-14.607604,1,34.350608
-87.6546,7,34.366557
-69.71591,6,34.366593
-68.23621,8,34.375282
-48.123444,5,34.393114
-57.05117,7,34.406833
-131.18399,13,34.416856
-13.1794615,1,34.424082
-8.055601,1,34.431666
-128.46162,12,34.43168
-68.55142,6,34.442711
-8.330953,1,34.451426
-14.357447,1,34.460242
-32.923588,4,34.460261
-9.731201,1,34.470281
-73.552574,7,34.481964
-60.097614,5,34.493207
-33.14875,2,34.503526
-7.0285163,1,34.511711
-78.371475,6,34.519591
-38.620266,4,34.532683
-7.993352,1,34.54007
-381.9479,29,34.56206
-113.33246,9,34.562104
-189.23412,18,34.571062
-10.784323,1,34.571082
-121.18137,9,34.585883
-49.03698,5,34.594847
-20.826992,1,34.594859
-54.003723,3,34.607306
-77.827896,8,34.615031
-72.708664,7,34.628412
-8.581376,1,34.637049
-152.727,14,34.648032
-147.732,12,34.66799
-10.668354,1,34.67628
-62.296806,6,34.67631
-7.861576,1,34.686867
-167.79079,14,34.695884
-103.553894,10,34.695901
-10.02594,1,34.695907
-10.846353,1,34.704566
-10.960717,1,34.704582
-12.700098,1,34.704588
-14.430931,1,34.713788
-9.386356,1,34.713806
-19.34396,2,34.72493
-10.776133,1,34.732899
-85.20142,7,34.732913
-10.186911,1,34.740594
-34.30976,3,34.752228
-7.6005707,1,34.761212
-66.29153,7,34.761223
-12.319061,1,34.769525
-47.563595,4,34.786277
-238.54626,15,34.80074
-103.254326,9,34.815596
-9.713792,1,34.823311
-52.62335,4,34.841045
-8.460806,1,34.849741
-38.02683,4,34.867022
-10.012545,1,34.875062
-292.21246,25,34.885641
-126.88822,15,34.88566
-242.9127,18,34.885668
-13.2190485,1,34.885674
-15.439142,1,34.894107
-12.420401,1,34.894121
-19.250957,1,34.894128
-7.274581,1,34.902747
-50.517586,5,34.923176
-39.274956,4,34.923213
-67.339935,7,34.932161
-74.21018,7,34.959573
-185.26743,13,34.959608
-18.095947,1,34.969422
-7.8981814,1,34.969448
-10.057237,1,34.978813
-7.7653656,1,34.98842
-8.327031,1,34.996832
-10.29915,1,35.005071
-184.0012,13,35.005107
-8.627016,1,35.013236
-67.85101,6,35.021584
-8.16728,1,35.030184
-16.24275,2,35.030203
-12.635091,1,35.039106
-238.5667,18,35.047391
-58.4151,6,35.056358
-16.878504,2,35.056379
-9.8572855,1,35.056386
-52.561253,4,35.066498
-9.388402,1,35.066512
-7.381167,1,35.066519
-7.802011,1,35.066524
-12.186775,1,35.076549
-8.802194,1,35.076576
-8.827676,1,35.076582
-7.4948897,1,35.08606
-8.296412,1,35.094745
-33.486946,4,35.104258
-46.78436,4,35.112666
-18.924677,2,35.112681
-16.264004,1,35.121564
-56.35244,5,35.121592
-7.887246,1,35.129389
-67.563774,8,35.153651
-70.22554,7,35.162654
-7.3425875,1,35.162677
-134.38165,11,35.170543
-156.4162,12,35.185078
-29.771528,4,35.18511
-36.53163,3,35.185117
-8.927165,1,35.195112
-81.89282,6,35.204947
-12.885176,1,35.213117
-54.096977,6,35.229314
-21.29773,1,35.238536
-72.874855,7,35.238568
-22.862782,1,35.247677
-98.38968,8,35.256207
-13.987968,1,35.264289
-80.74666,6,35.278839
-125.38179,11,35.287274
-7.095909,1,35.296077
-71.2863,7,35.3084
-113.60155,10,35.318904
-8.854058,1,35.318938
-32.527966,4,35.33804
-145.31606,9,35.338078
-7.9000216,1,35.346164
-13.290808,1,35.353731
-16.917204,1,35.362612
-140.41205,12,35.37514
-145.3385,13,35.395791
-21.357128,2,35.407161
-24.469011,3,35.421448
-111.93597,11,35.421477
-7.690138,1,35.429111
-8.417216,1,35.438753
-11.743216,1,35.446934
-166.42131,17,35.446951
-8.43209,1,35.455167
-195.34875,14,35.463629
-12.646968,1,35.472109
-7.784703,1,35.481031
-50.881836,4,45.345879
-55.76505,6,45.35498
-142.07152,11,45.367692
-78.05428,7,45.38435
-98.38779,10,45.40295
-88.462875,9,45.40299
-7.5670624,1,45.411324
-8.199645,1,45.419736
-59.69101,6,45.419763
-98.427444,6,45.443244
-79.21402,7,45.451286
-40.69719,3,45.462548
-135.01016,11,45.462564
-10.585443,1,45.471045
-13.403834,1,45.471058
-8.587909,1,45.479015
-316.30362,25,45.499583
-136.75706,12,45.513766
-7.501476,1,45.521507
-7.4470882,1,45.530286
-49.808987,5,45.530298
-12.846093,1,45.538873
-194.89813,14,45.553585
-136.40123,16,45.562175
-7.345098,1,45.570578
-126.85753,11,45.594715
-9.198404,1,45.603017
-100.664505,9,45.603047
-9.568921,1,45.611804
-8.353199,1,45.620752
-157.45898,15,45.620782
-93.88054,10,45.630431
-10.239193,1,45.63853
-109.38288,8,45.657017
-13.367139,1,45.666
-151.91277,10,45.680375
-81.27043,8,45.680395
-109.58607,11,45.690228
-13.274529,1,45.690258
-18.407892,1,45.690267
-7.5856857,1,45.6994
-14.473964,1,45.699416
-7.3753633,1,45.708034
-7.1151643,1,45.708047
-8.225689,1,45.717597
-39.54629,3,45.71761
-12.741082,1,45.717617
-66.61476,7,45.717623
-7.7903795,1,45.725576
-7.9499903,1,45.734095
-8.361596,1,45.742886
-28.011757,3,45.742903
-49.776558,4,45.751536
-12.990696,1,45.751548
-10.034264,1,45.751555
-15.502239,1,45.759436
-7.7729197,1,45.759454
-10.086008,1,45.768362
-8.160273,1,45.777256
-89.5264,8,45.803682
-153.32988,13,45.803716
-98.85355,10,45.811931
-80.0544,8,45.821255
-13.134454,1,45.821291
-10.490234,1,45.830447
-32.022537,3,45.830477
-8.416097,1,45.838857
-14.092862,2,45.850876
-129.8269,12,45.880937
-105.9745,11,45.897323
-160.83926,14,45.897353
-7.946831,1,45.906397
-13.343361,1,45.906413
-209.024,18,45.90642
-50.170345,3,45.920192
-71.227,7,45.937037
-8.158206,1,45.944881
-28.830688,3,45.959335
-8.645727,1,45.967013
-14.282223,1,45.974594
-134.89592,11,45.983538
-10.877183,1,45.999811
-13.415755,1,46.009394
-266.62097,20,46.009427
-198.52992,16,46.009437
-8.034806,1,46.017307
-32.430984,3,46.029055
-58.01486,4,46.041224
-51.597,6,46.050376
-59.577717,6,46.064828
-41.103165,3,46.064846
-12.953303,1,46.073671
-14.652609,1,46.073686
-8.127447,1,46.081371
-7.0910625,1,46.089246
-53.406143,5,46.104534
-219.77075,19,46.113745
-7.699829,1,46.122131
-7.852377,1,46.130565
-16.88582,2,46.141668
-17.597097,1,46.150683
-194.45027,16,46.1507
-108.826324,10,46.159649
-8.801416,1,46.159664
-7.377529,1,46.167371
-12.570412,1,46.167381
-121.34373,11,46.182435
-6.9478493,1,46.191496
-55.90462,6,46.191508
-8.234247,1,46.20048
-14.744625,1,46.200493
-9.065181,1,46.2098
-8.20101,1,46.209824
-66.2506,7,46.218753
-8.118806,1,46.21877
-87.93541,7,46.218776
-10.382348,1,46.228194
-8.140157,1,46.228207
-49.871326,4,46.239935
-25.716684,3,46.248768
-71.76484,8,46.267041
-47.179943,4,46.267074
-8.020957,1,46.275399
-9.645478,1,46.283514
-14.279125,1,46.291151
-138.16966,11,46.300169
-8.713424,1,46.300195
-118.572426,10,46.30872
-8.104755,1,46.308744
-17.09385,1,46.317597
-12.228608,1,46.317625
-8.267301,1,46.32508
-28.39225,2,46.333529
-41.99853,5,46.342747
-107.4767,9,46.342782
-16.664507,1,46.352897
-53.07606,5,46.369259
-73.65212,6,46.380808
-55.324512,7,46.392428
-10.333702,1,46.401448
-52.261333,6,46.409735
-188.3147,13,46.419132
-8.312516,1,46.419155
-7.9724236,1,46.428174
-7.4621477,1,46.428195
-110.22054,10,46.446686
-7.680731,1,46.45546
-8.673792,1,46.463415
-46.188576,5,46.483221
-125.658226,12,46.492137
-126.85443,12,46.49216
-8.5789795,1,46.499964
-43.63277,4,46.513183
-288.00598,21,46.525288
-7.997301,1,46.533527
-6.9580765,1,46.541779
-116.759224,10,46.550438
-8.128508,1,46.550463
-81.52487,9,46.559753
-9.560911,1,46.559778
-14.926445,1,46.568325
-122.52948,9,46.579995
-70.73991,7,46.596906
-78.586975,7,46.606098
-9.592304,1,46.606117
-105.19648,9,46.606124
-13.002245,1,46.615024
-8.302647,1,46.615046
-13.632747,1,46.623989
-13.450498,1,46.632621
-48.916122,4,46.641335
