#{"t_start": 1770573625.21714, "env_id": "None"}
r,l,t
-10.139839,1,276.930749
-7.745102,1,276.930769
-7.8629847,1,276.94093
-22.09151,2,276.950177
-9.750246,1,276.950195
-66.644554,7,276.950202
-8.009494,1,276.959396
-12.075231,1,276.959422
-11.132377,1,276.968637
-11.44988,1,276.96865
-12.8138275,1,276.978702
-8.800778,1,276.978715
-8.125817,1,276.988095
-7.383327,1,276.988116
-9.657098,1,276.996428
-108.461395,10,277.004973
-7.3427067,1,277.004987
-7.6242137,1,277.012963
-7.9858193,1,277.012977
-8.073209,1,277.02171
-12.60386,1,277.021727
-95.58111,8,277.021734
-15.099171,1,277.030151
-9.726331,1,277.039114
-103.14021,8,277.050313
-45.28633,5,277.059189
-8.164698,1,277.068368
-8.752723,1,277.078095
-67.04497,8,277.086076
-16.110699,2,277.096899
-64.807396,5,277.096911
-8.098153,1,277.106198
-60.972652,8,277.10621
-8.031239,1,277.106216
-12.256094,1,277.115041
-8.940577,1,277.115059
-7.838369,1,277.124369
-7.7255535,1,277.124386
-21.701353,2,277.124394
-8.169493,1,277.133683
-57.524185,5,277.133693
-9.838067,1,277.133699
-8.801489,1,277.133704
-10.3718,1,277.14219
-12.283024,1,277.142212
-8.4676695,1,277.142219
-8.010158,1,277.142225
-8.903833,1,277.15178
-8.513455,1,277.151795
-8.145264,1,277.151802
-15.058279,1,277.151808
-8.125988,1,277.162508
-11.6921835,1,277.162525
-12.443087,1,277.162533
-11.996981,1,277.171581
-12.52214,1,277.171596
-17.707403,2,277.183063
-6.897252,1,277.191838
-25.766544,3,277.191852
-8.564988,1,277.200677
-7.762982,1,277.20069
-7.4718804,1,277.208671
-12.302305,1,277.217689
-15.244199,2,277.230651
-113.84095,10,277.239926
-45.768963,5,277.239944
-116.57046,11,277.239951
-8.308783,1,277.239957
-7.4184947,1,277.247878
-8.351904,1,277.247892
-8.326684,1,277.247898
-8.520813,1,277.257093
-7.6400003,1,277.257107
-13.315042,1,277.257114
-12.13584,1,277.265837
-8.131447,1,277.265848
-10.8332405,1,277.265855
-9.465478,1,277.274857
-9.50422,1,277.275662
-13.827079,1,277.284997
-8.464189,1,277.285013
-12.8824215,1,277.294968
-77.83901,6,277.294978
-13.738217,1,277.304029
-8.034944,1,277.304039
-21.419445,2,277.304045
-8.323772,1,277.313816
-13.560732,1,277.313827
-8.082729,1,277.313834
-12.861216,1,277.32289
-8.677851,1,277.322902
-14.897972,1,277.33123
-16.425316,2,277.331242
-13.935443,1,277.340538
-10.398604,1,277.340551
-98.67531,8,277.340558
-13.247171,1,277.348935
-12.98249,1,277.348948
-18.397652,1,277.348954
-8.886296,1,277.357733
-13.26105,1,277.357747
-8.495782,1,277.357753
-11.146856,1,277.366534
-10.5909815,1,277.366548
-61.559387,6,277.375373
-9.039465,1,277.375388
-8.523671,1,277.384768
-9.712554,1,277.394882
-7.6841307,1,277.404256
-7.914343,1,277.413476
-49.557266,5,277.413487
-13.156945,1,277.42311
-8.525138,1,277.423136
-8.914196,1,277.432267
-62.807083,7,277.441936
-7.5551434,1,277.441968
-6.5692625,1,277.452786
-125.05855,10,277.452826
-10.074308,1,277.452836
-33.311264,4,277.46647
-13.0673685,1,277.466493
-13.222309,1,277.4665
-7.2152896,1,277.475683
-10.742775,1,277.475699
-12.786549,1,277.484621
-18.473394,1,277.493319
-23.396336,3,277.502146
-8.44307,1,277.502162
-61.189384,6,277.511634
-36.95943,5,277.511648
-15.936339,1,277.511655
-8.6715765,1,277.520789
-9.675195,1,277.530494
-19.125546,2,277.53051
-11.583436,1,277.539223
-8.078347,1,277.539237
-35.426014,3,277.539244
-19.495691,1,277.548131
-12.893133,1,277.548144
-8.06409,1,277.557259
-7.245166,1,277.557276
-7.843639,1,277.56581
-73.9008,7,277.565822
-14.3231535,1,277.574263
-12.578358,1,277.58302
-21.937918,3,277.583036
-13.253199,1,277.592094
-49.295135,6,277.592112
-13.632448,1,277.592119
-7.75466,1,277.601041
-8.8614645,1,277.601055
-8.958802,1,277.61086
-8.161608,1,277.610873
-7.59583,1,277.620358
-8.280246,1,277.620371
-70.82071,7,277.629164
-8.839475,1,277.629182
-10.75587,1,277.629189
-12.658064,1,277.637993
-10.08947,1,277.638007
-8.188711,1,277.647497
-10.137989,1,277.64752
-7.1390433,1,277.656575
-9.287377,1,277.65659
-8.467451,1,277.665603
-82.09053,8,277.665615
-7.7802663,1,277.665621
-10.453895,1,277.674752
-8.540628,1,277.674767
-9.210845,1,277.674775
-10.98547,1,277.683441
-8.2276535,1,277.683451
-9.738791,1,277.683458
-13.274876,1,277.692696
-13.504838,1,277.692711
-11.019289,1,277.701827
-8.513721,1,277.701839
-120.89186,8,277.701845
-7.4378543,1,277.710617
-9.937382,1,277.710629
-15.597818,1,277.720373
-41.486927,4,277.720384
-9.436274,1,277.72039
-8.521845,1,277.729375
-8.795926,1,277.729388
-9.61128,1,277.738082
-13.265746,1,277.745983
-16.15385,1,277.754269
-12.781008,1,277.763062
-68.676735,7,277.763074
-7.461032,1,277.772198
-7.535943,1,277.772209
-8.389511,1,277.781901
-8.698137,1,277.781917
-103.432976,6,277.781925
-8.019583,1,277.791685
-8.650561,1,277.7917
-8.165941,1,277.791707
-13.220778,1,277.801542
-11.635437,1,277.80156
-8.634885,1,277.801567
-84.36955,10,277.8109
-12.843926,1,277.810913
-11.034932,1,277.810919
-8.922707,1,277.810925
-13.914683,1,277.820486
-7.545905,1,277.820503
-15.157977,1,277.82051
-8.596831,1,277.82973
-8.302428,1,277.829742
-7.8202887,1,277.829748
-12.787561,1,277.837485
-12.682586,1,277.846102
-9.087427,1,277.854778
-69.30101,7,277.867676
-42.868683,5,277.867689
-87.61036,6,277.876391
-10.607348,1,277.876406
-9.005191,1,277.885175
-36.46859,4,277.885187
-8.314518,1,277.894384
-7.80145,1,277.894396
-29.335728,3,277.904333
-10.080254,1,277.904348
-8.857757,1,277.904354
-8.001272,1,277.912725
-11.538057,1,277.921689
-7.9876366,1,277.930469
-31.247025,3,277.930491
-78.15036,7,277.930498
-8.872748,1,277.940027
-47.276043,5,277.9486
-7.6959014,1,277.948615
-13.927936,1,277.956722
-9.923301,1,277.956734
-11.723844,1,277.965692
-11.599944,1,277.974667
-14.070818,1,277.982892
-34.737053,4,277.991724
-13.260942,1,278.00066
-95.2444,9,278.01066
-105.36588,9,278.010676
-8.49646,1,278.010684
-12.899003,1,278.020603
-8.687763,1,278.020618
-9.278269,1,278.020627
-12.171265,1,278.029749
-11.19285,1,278.02976
-8.211953,1,278.029767
-14.135532,1,278.037887
-16.588223,2,278.046331
-9.494368,1,278.054785
-33.61339,3,278.063042
-41.709023,4,278.063053
-13.753604,1,278.071869
-7.391346,1,278.071881
-24.584387,2,278.071888
-7.6537466,1,278.081226
-7.733269,1,278.081236
-113.50663,11,278.081242
-13.792755,1,278.081247
-8.0293,1,278.089176
-12.71834,1,278.08919
-8.792391,1,278.098009
-19.576097,2,278.098019
-12.196625,1,278.098025
-7.857286,1,278.106969
-7.9785357,1,278.106979
-7.738679,1,278.106985
-17.071255,1,278.11653
-8.181657,1,278.116558
-8.2958975,1,278.116566
-65.11638,5,278.127857
-8.183049,1,278.127896
-9.781691,1,278.127904
-8.411822,1,278.12791
-24.978636,1,278.138117
-9.224523,1,278.138143
-8.476061,1,278.13815
-7.6620255,1,278.138155
-13.09704,1,278.14738
-8.801873,1,278.147395
-7.37998,1,278.147403
-8.178278,1,278.155456
-8.807813,1,278.155466
-29.49017,3,278.167912
-45.85423,5,278.177468
-43.471054,4,278.186648
-8.087242,1,278.186659
-48.956253,5,278.195312
-8.648424,1,278.195325
-8.656464,1,278.195331
-8.283424,1,278.204802
-12.936601,1,278.204813
-9.282163,1,278.20482
-9.907313,1,278.21392
-13.151287,1,278.213934
-13.368345,1,278.213941
-10.862008,1,278.222631
-7.875627,1,278.222644
-7.9592834,1,278.231179
-8.378497,1,278.231193
-7.722933,1,278.240274
-11.998847,1,278.240284
-10.554493,1,278.249174
-15.155917,2,278.261717
-121.93349,12,278.270908
-8.068166,1,278.27092
-78.72855,7,278.270928
-34.077316,4,278.270934
-10.753229,1,278.280527
-8.806359,1,278.280536
-12.285333,1,278.280542
-7.843746,1,278.280547
-7.7070765,1,278.288379
-8.854694,1,278.288393
-11.5968275,1,278.296292
-13.637681,1,278.296304
-7.457907,1,278.304735
-34.90707,4,278.314746
-12.753742,1,278.314756
-30.046726,3,278.323017
-14.5206,1,278.32303
-9.434384,1,278.33123
-9.398618,1,278.331242
-11.135872,1,278.340353
-7.512842,1,278.340363
-8.24851,1,278.349329
-77.02111,9,278.358564
-27.693085,3,278.368136
-9.388634,1,278.368149
-16.297424,2,278.368155
-13.590733,1,278.377097
-12.545102,1,278.377107
-11.755053,1,278.377113
-8.357957,1,278.386893
-9.31222,1,278.386905
-8.223514,1,278.386911
-7.7734833,1,278.395755
-8.570238,1,278.404237
-16.656809,2,278.404249
-102.733574,11,278.413377
-13.37065,1,278.41339
-13.111601,1,278.413398
-11.443597,1,278.422374
-7.9432797,1,278.422384
-13.65564,1,278.431479
-10.428132,1,278.43149
-64.73695,5,278.431496
-8.254003,1,278.440479
-8.435328,1,278.440488
-13.735427,1,278.451153
-43.095367,4,278.451173
-16.083551,1,278.45118
-18.987123,2,278.451187
-10.823435,1,278.461635
-10.461245,1,278.461656
-8.133376,1,278.461663
-13.979666,1,278.461669
-17.167082,1,278.470945
-7.639789,1,278.470959
-12.268379,1,278.470966
-7.978045,1,278.47965
-8.072109,1,278.47966
-20.152765,2,278.488871
-8.932848,1,278.488884
-7.69159,1,278.488892
-6.9098835,1,278.498379
-10.477694,1,278.498389
-10.154263,1,278.498395
-46.463955,5,278.507831
-11.546281,1,278.507843
-10.407656,1,278.507849
-21.185688,2,278.517791
-7.983574,1,278.517804
-12.716173,1,278.51781
-13.787945,1,278.527389
-8.367608,1,278.527399
-8.933827,1,278.527405
-19.817959,1,278.53631
-8.987321,1,278.536322
-8.662714,1,278.536329
-8.37029,1,278.545488
-9.343555,1,278.545499
-29.612398,4,278.545505
-12.344525,1,278.554866
-6.919915,1,278.554877
-11.27006,1,278.554883
-12.828041,1,278.563393
-7.758409,1,278.563401
-18.14922,2,278.572069
-13.802161,1,278.572078
-8.050597,1,278.580753
-7.847237,1,278.580766
-15.068239,2,278.580773
-55.47229,6,278.589592
-16.450005,1,278.589606
-9.727907,1,278.589613
-12.222124,1,278.597957
-28.064949,3,278.607229
-23.57879,2,278.60724
-28.593958,3,278.616848
-8.105789,1,278.616857
-7.883269,1,278.626311
-27.93793,3,278.626321
-8.239553,1,278.634814
-8.346968,1,278.643434
-57.267338,6,278.655526
-32.131706,4,278.65554
-8.144301,1,278.664639
-64.0373,6,278.664651
-13.511801,1,278.673373
-16.012196,1,278.681606
-23.139368,3,278.690899
-49.538883,6,278.690912
-10.035032,1,278.690919
-13.862863,1,278.700568
-53.165092,5,278.700579
-12.633522,1,278.700585
-7.491005,1,278.700591
-7.625929,1,278.709703
-8.751466,1,278.709716
-13.007784,1,278.709723
-14.340115,2,278.719142
-7.6630516,1,278.719152
-9.154795,1,278.719158
-9.708779,1,278.719164
-9.304934,1,278.727863
-12.955828,1,278.727872
-10.831492,1,278.736459
-8.66981,1,278.744676
-32.293434,4,278.753809
-23.900677,3,278.753823
-8.877569,1,278.75383
-8.833605,1,278.762325
-83.07524,5,278.762338
-9.612047,1,278.771363
-7.95596,1,278.771374
-7.5931773,1,278.779916
-7.7093863,1,278.779928
-8.58801,1,278.788674
-8.693616,1,278.788686
-7.81983,1,278.796861
-52.37665,6,278.805678
-11.905663,1,278.805688
-11.683669,1,278.813895
-32.879948,4,278.825329
-8.266145,1,278.833759
-121.22127,10,278.842284
-26.891632,3,278.842297
-8.967146,1,278.842304
-9.11133,1,278.85101
-14.125581,1,278.851023
-8.606366,1,278.85103
-7.296219,1,278.860375
-7.724054,1,278.860386
-7.403918,1,278.860393
-12.872396,1,278.86908
-8.358084,1,278.869093
-7.738335,1,278.869098
-7.597162,1,278.877688
-79.04146,8,278.877698
-23.861887,2,278.885979
-7.4475055,1,278.885992
-8.928027,1,278.894895
-9.129955,1,278.904111
-15.358276,1,278.912637
-49.949406,6,278.921628
-9.282993,1,278.921641
-21.021952,1,278.930488
-7.3676972,1,278.939329
-90.42201,7,278.948196
-7.7704396,1,278.948209
-74.415665,8,278.948217
-12.1287155,1,278.956804
-8.550985,1,278.956814
-7.773745,1,278.966648
-13.0731125,1,278.966659
-16.03528,2,278.966665
-75.26217,5,278.96667
-6.918113,1,278.975522
-13.62055,1,278.975532
-9.061673,1,278.984934
-8.729779,1,278.984946
-10.180341,1,278.993573
-10.444799,1,278.993582
-12.993191,1,279.002444
-8.370292,1,279.010562
-55.280388,5,279.010576
-8.144173,1,279.019234
-7.1015167,1,279.019244
-35.095676,4,279.027863
-12.719954,1,279.027877
-13.163492,1,279.027884
-8.199505,1,279.03705
-13.368356,1,279.037061
-7.4918,1,279.037067
-8.956963,1,279.046317
-90.32108,9,279.046331
-9.757622,1,279.0552
-8.044757,1,279.055213
-11.418487,1,279.064088
-8.612179,1,279.0641
-37.695942,4,279.073177
-33.907513,4,279.073191
-7.8747215,1,279.073197
-17.260689,1,279.082179
-13.576233,1,279.08219
-10.742885,1,279.082196
-7.935974,1,279.090554
-11.303074,1,279.090567
-11.725171,1,279.099498
-32.626305,4,279.099509
-26.869402,3,279.108566
-9.029203,1,279.108579
-33.018166,3,279.117557
-7.860424,1,279.117573
-7.294278,1,279.117579
-10.856127,1,279.126335
-8.510416,1,279.126351
-13.183957,1,279.126358
-8.692121,1,279.13523
-19.911795,1,279.135243
-6.908165,1,279.144274
-15.954015,1,279.144285
-9.138981,1,279.152923
-7.9515224,1,279.152937
-69.691444,7,279.161887
-8.488673,1,279.161898
-8.219158,1,279.161904
-7.259685,1,279.170737
-9.550695,1,279.170753
-7.5582266,1,279.170762
-50.63398,6,279.17953
-16.296173,1,279.17954
-10.161003,1,279.179546
-14.1381445,2,279.191201
-15.274422,2,279.19121
-8.200246,1,279.199549
-56.927097,4,279.199561
-11.5095005,1,279.199567
-8.844161,1,279.209237
-58.072834,4,279.209251
-8.114164,1,279.209258
-7.446209,1,279.209263
-13.032686,1,279.218517
-16.996698,1,279.218526
-8.595964,1,279.218532
-8.706715,1,279.218537
-7.9543066,1,279.22787
-7.21322,1,279.227882
-13.540068,1,279.227887
-16.107418,1,279.227892
-12.406113,1,279.23716
-8.279948,1,279.237169
-17.480854,1,279.237175
-7.53551,1,279.23718
-22.730751,1,279.246339
-8.290101,1,279.246352
-13.634451,1,279.255688
-22.256369,2,279.2557
-7.090345,1,279.264563
-8.863063,1,279.264574
-54.458057,4,279.274385
-8.157904,1,279.274401
-33.940132,3,279.274408
-9.897229,1,279.274414
-12.869847,1,279.284103
-16.060001,1,279.284115
-8.405271,1,279.284121
-8.443219,1,279.284126
-8.467547,1,279.293604
-13.188686,1,279.293615
-11.651977,1,279.293621
-7.337834,1,279.293626
-8.618089,1,279.303169
-11.048126,1,279.303181
-8.211397,1,279.303187
-9.965719,1,279.303191
-11.426321,1,279.312437
-8.071297,1,279.312449
-7.7263594,1,279.312456
-8.171023,1,279.321531
-31.068262,3,279.33091
-20.77724,2,279.339486
-8.906298,1,279.339499
-12.634327,1,279.349298
-40.585197,4,279.349308
-30.733318,4,279.349314
-13.073175,1,279.349319
-12.816671,1,279.358311
-9.943651,1,279.358326
-8.535518,1,279.366718
-13.701262,1,279.366729
-7.598906,1,279.375481
-19.918009,1,279.375495
-9.405181,1,279.384928
-36.747032,4,279.384941
-7.773558,1,279.384948
-44.58686,5,279.394038
-8.188078,1,279.394053
-8.198467,1,279.403504
-12.956358,1,279.403519
-14.765211,2,279.403526
-8.5170965,1,279.412453
-8.406288,1,279.412464
-10.613438,1,279.412471
-17.548471,1,279.420993
-16.368105,1,279.428925
-29.756163,3,279.436778
-14.018754,2,279.448823
-102.40633,9,279.457833
-16.337803,1,279.457849
-42.225155,5,279.468072
-72.38458,7,279.468085
-11.286927,1,279.468092
-6.703928,1,279.477426
-8.518258,1,279.477436
-13.942315,1,279.477442
-36.028492,3,279.486251
-6.783099,1,279.494852
-17.789568,2,279.494866
-12.361679,1,279.50317
-39.28084,4,279.512018
-22.679504,1,279.512035
-8.706137,1,279.520608
-9.17757,1,279.520619
-8.163349,1,279.529161
-7.895606,1,279.529172
-13.688458,1,279.537962
-50.503674,5,279.537972
-9.809726,1,279.537977
-12.478826,1,279.547151
-76.9607,8,279.547162
-12.80898,1,279.556077
-23.29527,3,279.565304
-7.0024514,1,279.565331
-14.193787,1,279.57406
-44.52984,5,279.586808
-68.11084,7,279.595843
-32.217632,3,279.595858
-8.782773,1,279.595865
-35.920963,4,279.595871
-8.963564,1,279.605351
-9.568023,1,279.605367
-8.458269,1,279.605374
-22.14262,1,279.614231
-9.06234,1,279.614244
-11.54359,1,279.61425
-16.95044,1,279.623334
-7.993463,1,279.62335
-13.020866,1,279.623357
-8.336855,1,279.632171
-9.383445,1,279.632181
-7.358496,1,279.632186
-10.774905,1,279.640793
-8.329366,1,279.640803
-12.734775,1,279.64908
-9.018773,1,279.656823
-27.77265,3,279.665587
-34.370655,4,279.665598
-97.559944,9,279.674191
-14.901609,1,279.674204
-15.693891,1,279.67421
-11.705298,1,279.683205
-34.964714,4,279.692321
-13.362674,1,279.692334
-29.877705,2,279.692341
-33.276123,3,279.702611
-8.907555,1,279.702625
-9.565851,1,279.702632
-12.977003,1,279.702637
-8.359587,1,279.711837
-7.50455,1,279.711848
-8.884329,1,279.711854
-12.456808,1,279.721328
-7.0076637,1,279.721337
-9.010408,1,279.730592
-35.38155,3,279.730607
-9.511658,1,279.739694
-15.916871,2,279.739705
-7.926443,1,279.739711
-8.501401,1,279.748841
-12.87449,1,279.748851
-12.875417,1,279.748858
-13.656917,1,279.757857
-14.077337,1,279.757866
-41.55718,5,279.757871
-16.255308,1,279.766403
-7.0345693,1,279.766417
-7.763099,1,279.775551
-6.1426835,1,279.775562
-16.062214,1,279.786275
-28.858028,3,279.78629
-7.327511,1,279.786297
-9.539907,1,279.795618
-9.493948,1,279.795627
-13.33628,1,279.795632
-7.86248,1,279.80368
-7.6526713,1,279.812481
-25.898224,2,279.812493
-15.272837,2,279.812499
-13.995934,1,279.82177
-7.506845,1,279.821781
-9.009677,1,279.821788
-12.726269,1,279.830527
-80.00376,9,279.830539
-8.581441,1,279.838534
-8.648599,1,279.838546
-7.7399116,1,279.847595
-13.98525,1,279.855959
-14.163022,2,279.855975
-8.252157,1,279.865189
-7.8858647,1,279.865203
-60.945644,6,279.874814
-13.48825,1,279.874826
-60.23348,6,279.874835
-7.362422,1,279.874841
-10.12436,1,279.884007
-9.724024,1,279.884017
-10.590178,1,279.884024
-7.604694,1,279.894419
-23.587776,1,279.894432
-34.10665,2,279.894438
-11.69805,1,279.894444
-8.189179,1,279.902933
-18.766338,1,279.902944
-9.069497,1,279.90295
-14.215003,1,279.911596
-15.87547,2,279.91161
-8.969822,1,279.920397
-7.571329,1,279.928895
-43.21878,3,279.937583
-42.25493,4,279.937595
-19.578121,1,279.937601
-7.5188313,1,279.947131
-49.772446,5,279.947144
-10.555326,1,279.94715
-7.2984157,1,279.947155
-6.3587346,1,279.957341
-14.715282,1,279.957355
-7.911621,1,279.957361
-15.177346,1,279.957371
-12.687525,1,279.966348
-8.393372,1,279.96636
-9.456274,1,279.974494
-14.699419,2,279.983292
-8.116231,1,279.983301
-41.761005,4,279.992201
-7.3711896,1,279.992211
-19.41995,1,280.001873
-17.893023,2,280.001887
-16.136997,1,280.001893
-59.046665,5,280.001899
-8.2918825,1,280.011086
-9.553317,1,280.0111
-10.999699,1,280.011106
-12.769487,1,280.019862
-7.2225676,1,280.019873
-12.518541,1,280.029625
-9.537619,1,280.029636
-36.156055,3,280.038165
-11.257937,1,280.038178
-13.823967,1,280.047383
-9.051164,1,280.047396
-6.7645493,1,280.055743
-49.1375,6,280.055755
-8.532792,1,280.065021
-15.314716,2,280.065035
-33.516064,4,280.065041
-7.520201,1,280.065046
-12.052657,1,280.073779
-8.4389105,1,280.07379
-8.63513,1,280.073796
-12.367055,1,280.073807
-8.823341,1,280.082421
-6.832764,1,280.082435
-18.00494,2,280.092492
-7.8463416,1,280.092504
-8.730936,1,280.101774
-7.525939,1,280.11123
-49.19413,4,280.111243
-12.283901,1,280.120014
-8.461411,1,280.120031
-12.55304,1,280.129147
-34.758125,4,280.129158
-59.29599,5,280.129165
-8.878225,1,280.137826
-14.197144,1,280.137845
-7.5367603,1,280.137854
-8.456498,1,280.147002
-8.599978,1,280.147014
-9.131774,1,280.14702
-9.706377,1,280.156289
-8.037907,1,280.156299
-13.380892,1,280.156306
-7.882967,1,280.165466
-8.846145,1,280.165481
-51.218044,6,280.174132
-14.300885,1,280.174143
-13.785938,1,280.18321
-7.8620257,1,280.183223
-42.428238,4,280.192166
-10.3222885,1,280.192177
-8.301701,1,280.192184
-8.784004,1,280.201305
-7.2349277,1,280.201317
-14.8863535,1,280.201323
-58.5899,5,280.211218
-14.424301,1,280.211231
-8.493828,1,280.211238
-11.907974,1,280.211243
-16.743143,1,280.220925
-8.113753,1,280.220938
-7.8675766,1,280.230226
-8.722753,1,280.230238
-28.491556,3,280.239519
-12.332296,1,280.239529
-27.24418,3,280.239536
-7.239506,1,280.239542
-8.957744,1,280.249564
-12.515125,1,280.249578
-13.732885,1,280.249585
-9.663566,1,280.249591
-7.703317,1,280.258614
-17.047527,1,280.258623
-9.416688,1,280.258629
-10.787883,1,280.267192
-7.4814363,1,280.267202
-8.56018,1,280.276133
-8.529027,1,280.276143
-12.327409,1,280.285539
-7.3518257,1,280.294186
-19.963587,1,280.303607
-50.054153,5,280.303619
-44.28914,3,280.303626
-7.786916,1,280.312365
-8.60513,1,280.312375
-8.81652,1,280.312381
-9.538386,1,280.320951
-7.4556084,1,280.320961
-8.101372,1,280.329878
-8.280374,1,280.329893
-89.66692,9,280.3299
-7.2158265,1,280.339036
-22.275911,3,280.339048
-10.094221,1,280.348202
-6.820155,1,280.348214
-14.997259,2,280.34822
-11.250316,1,280.357188
-8.7839985,1,280.357199
-13.28212,1,280.357205
-7.447702,1,280.366036
-8.485319,1,280.366047
-10.179211,1,280.375067
-60.03231,5,280.37508
-7.367294,1,280.375087
-11.402831,1,280.384328
-14.173768,1,280.384341
-26.68815,3,280.384347
-8.130789,1,280.384353
-13.112849,1,280.393437
-11.947572,1,280.393449
-11.248203,1,280.393456
-25.140396,2,280.402989
-7.06564,1,280.402999
-9.067857,1,280.403005
-9.427502,1,280.40301
-15.686688,1,280.412578
-8.467672,1,280.412589
-7.842722,1,280.412596
-16.535116,1,280.412601
-9.021007,1,280.422096
-7.945368,1,280.422106
-13.06329,1,280.430918
-22.690758,2,280.430928
-9.984253,1,280.440914
-9.204661,1,280.440926
-27.227983,3,280.449784
-11.779602,1,280.449797
-34.557083,4,280.449803
-11.544204,1,280.458876
-13.029403,1,280.458896
-8.832377,1,280.458903
-8.694251,1,280.468469
-13.186522,1,280.468484
-38.08412,4,280.477679
-8.787518,1,280.486749
-8.397748,1,280.495667
-38.101425,4,280.503755
-12.273179,1,280.512279
-43.773457,6,280.51229
-10.532606,1,280.520983
-14.13803,1,280.520994
-8.977936,1,280.530278
-63.438683,7,280.53029
-10.944441,1,280.530297
-7.78419,1,280.539345
-21.299501,1,280.539359
-10.881033,1,280.539366
-8.933441,1,280.549278
-63.53431,6,280.549288
-11.186476,1,280.549294
-8.785963,1,280.549299
-11.281446,1,280.558849
-12.631204,1,280.558862
-7.8208,1,280.569105
-8.744343,1,280.56912
-11.01962,1,280.578234
-8.49297,1,280.578244
-8.425823,1,280.586813
-44.138367,4,280.586826
-24.072073,1,280.5957
-9.288041,1,280.595708
-12.874826,1,280.604596
-13.161388,1,280.60461
-89.05878,6,280.604616
-16.578087,1,280.614119
-8.088809,1,280.614133
-7.2871933,1,280.614141
-63.095028,5,280.623858
-7.647728,1,280.623869
-10.958167,1,280.623875
-17.808222,1,280.633543
-14.439294,1,280.633556
-7.7643995,1,280.633562
-22.170298,3,280.642653
-18.083395,1,280.642662
-13.928187,1,280.642668
-9.634372,1,280.651696
-11.654649,1,280.651708
-7.376388,1,280.660841
-12.071279,1,280.66085
-12.737751,1,280.668999
-15.385318,2,280.678185
-8.846466,1,280.678194
-58.185303,6,280.687935
-7.752864,1,280.687949
-12.145774,1,280.687956
-47.606125,5,280.687962
-7.867279,1,280.697654
-8.34422,1,280.697664
-12.612387,1,280.69767
-13.697715,1,280.697675
-10.976201,1,280.707434
-20.864273,1,280.707445
-8.06884,1,280.707451
-10.836304,1,280.716853
-10.168225,1,280.716868
-13.37197,1,280.725396
-8.042039,1,280.725409
-44.48561,4,280.734587
-11.105951,1,280.734596
-30.970863,3,280.734602
-11.046822,1,280.734607
-9.5314245,1,280.744139
-13.224405,1,280.744152
-8.015051,1,280.744158
-8.639887,1,280.744163
-12.326573,1,280.753439
-10.836885,1,280.753453
-7.9870143,1,280.75346
-8.0155945,1,280.763284
-8.034543,1,280.77205
-8.306271,1,280.78143
-38.01437,3,280.781441
-13.229881,1,280.790593
-47.207863,5,280.790603
-37.309265,4,280.79061
-8.404061,1,280.799127
-16.085304,2,280.799137
-7.7817817,1,280.799143
-11.48757,1,280.808341
-9.185547,1,280.808353
-8.158201,1,280.808359
-8.636789,1,280.81805
-9.881362,1,280.818064
-28.235872,3,280.818071
-8.557534,1,280.827241
-11.386902,1,280.827253
-10.263842,1,280.827259
-13.811587,1,280.836348
-10.922472,1,280.83636
-7.8706098,1,280.836366
-39.71373,4,280.845206
-8.054124,1,280.853396
-16.042282,2,280.853407
-9.742084,1,280.862095
-7.7873354,1,280.862105
-8.404968,1,280.869976
-11.815247,1,280.869985
-7.932588,1,280.878439
-7.432126,1,280.88748
-69.414375,6,280.887489
-8.463964,1,280.896244
-7.9169984,1,280.896253
-13.800793,1,280.905702
-8.412964,1,280.905711
-72.261635,8,280.905716
-8.56156,1,280.915083
-9.867601,1,280.923891
-59.81192,6,280.923901
-24.819185,3,280.933515
-13.64292,1,280.933525
-9.30132,1,280.94194
-8.707164,1,280.941953
-35.398293,4,280.94196
-8.295358,1,280.949809
-9.180752,1,280.949823
-8.722202,1,280.95782
-14.245443,2,280.966381
-16.288961,1,280.966393
-7.377991,1,280.975672
-8.871437,1,280.975683
-36.68765,4,280.975688
-8.769277,1,280.984961
-20.785948,1,280.984972
-8.071401,1,280.994906
-14.051938,1,280.994917
-21.801517,2,280.994923
-12.450381,1,281.004294
-8.437534,1,281.004303
-8.561985,1,281.013561
-29.645048,2,281.013572
-84.82482,10,281.013578
-7.354594,1,281.013584
-7.8293242,1,281.022523
-10.375626,1,281.022537
-9.075362,1,281.031045
-17.707695,1,281.031058
-48.145554,3,281.039837
-11.307561,1,281.03985
-8.065118,1,281.039856
-8.163329,1,281.048681
-18.66921,2,281.057412
-8.434959,1,281.057422
-12.943872,1,281.066268
-10.19979,1,281.06628
-11.851229,1,281.074498
-8.419248,1,281.07451
-98.85498,8,281.083643
-9.710725,1,281.083656
-10.87125,1,281.083662
-7.9984827,1,281.094095
-73.791725,6,281.094107
-8.573127,1,281.094113
-11.697153,1,281.094118
-11.336973,1,281.103003
-13.136485,1,281.103014
-9.031153,1,281.10302
-13.467235,1,281.11253
-9.203855,1,281.112541
-9.528351,1,281.122149
-22.379475,3,281.122168
-9.656519,1,281.131399
-16.14789,1,281.131413
-28.997475,3,281.140235
-8.495445,1,281.140249
-7.1891513,1,281.140257
-12.907488,1,281.148768
-14.56965,1,281.148778
-8.837838,1,281.156717
-36.379787,3,281.165876
-61.594547,7,281.165888
-7.083716,1,281.174825
-26.84041,2,281.174836
-15.88296,1,281.184415
